Fecha;Medias;Desviaciones
19/05/2017;0.9360380172729492;0.5677645802497864
24/05/2017;1.015891194343567;1.2099882364273071
02/06/2017;1.4671412706375122;0.7608749866485596
06/06/2017;1.2797284126281738;0.8093273043632507
13/06/2017;1.202833890914917;0.5759395360946655
21/06/2017;1.0080941915512085;0.5341748595237732
30/06/2017;1.2447112798690796;0.6200886368751526
05/07/2017;1.4530316591262817;0.7243121862411499
12/07/2017;2.010637044906616;1.1032228469848633
19/07/2017;1.613444447517395;0.7255637049674988
26/07/2017;1.811876654624939;1.0847291946411133
30/08/2017;4.858102321624756;1.9238824844360352
06/09/2017;4.979544639587402;2.734727144241333
11/09/2017;4.2478837966918945;2.0234668254852295
27/09/2017;4.446615695953369;1.9343746900558472
04/10/2017;3.9611263275146484;1.8240190744400024
11/10/2017;3.972723960876465;1.5880883932113647
17/10/2017;4.6001152992248535;2.066577911376953
25/10/2017;4.168152332305908;1.9228627681732178
03/11/2017;5.505832195281982;2.41960072517395
08/11/2017;4.872249603271484;2.1768076419830322
15/11/2017;4.517168045043945;1.958439588546753
22/11/2017;2.653458833694458;1.2138968706130981
28/11/2017;2.7897815704345703;1.144389271736145
05/12/2017;2.053347587585449;1.158504605293274
13/12/2017;2.1916534900665283;1.1280876398086548
18/12/2017;2.1418144702911377;1.0484148263931274
26/12/2017;1.725929856300354;0.6949172616004944
02/01/2018;4.261530876159668;2.259018659591675
09/01/2018;2.99151611328125;1.45067298412323
17/01/2018;2.734910488128662;1.3720711469650269
24/01/2018;2.7545742988586426;1.5588231086730957
31/01/2018;3.9216885566711426;2.175018548965454
12/02/2018;5.480127811431885;2.734851121902466
20/02/2018;4.119351387023926;2.5126090049743652
27/02/2018;4.911417007446289;2.3244078159332275
07/03/2018;3.462308168411255;1.9919055700302124
13/03/2018;2.9756557941436768;1.4586358070373535
26/03/2018;2.05454421043396;1.267710566520691
05/04/2018;1.3546311855316162;0.7647280097007751
17/04/2018;1.0232999324798584;0.5508607029914856
27/04/2018;1.4121644496917725;0.7398254871368408
02/05/2018;1.218906283378601;1.0976277589797974
11/05/2018;1.6895012855529785;0.7805216908454895
16/05/2018;1.5990808010101318;0.9888936877250671
22/05/2018;0.8582448363304138;0.4003728926181793
30/05/2018;0.7690379619598389;0.30159807205200195
08/06/2018;0.6953132152557373;0.3112689256668091
12/06/2018;0.9416189193725586;0.505702018737793
20/06/2018;0.8863175511360168;0.5297598242759705
26/06/2018;1.4761039018630981;1.0566500425338745
04/07/2018;1.9259414672851562;1.3309962749481201
10/07/2018;1.345804214477539;0.8868926763534546
19/07/2018;1.1052093505859375;0.6115671992301941
24/07/2018;1.0564773082733154;0.745485782623291
03/08/2018;1.3053109645843506;0.679810106754303
09/08/2018;0.7820860743522644;0.3519447147846222
14/08/2018;0.7820101380348206;0.3517512083053589
23/08/2018;0.9310103058815002;0.4105812907218933
