Fecha;Medias;Desviaciones
2017-03-22;36.64084243774414;9.512677192687988
2017-03-30;36.44270706176758;10.471308708190918
2017-04-05;36.12716293334961;11.547441482543945
2017-04-12;38.155799865722656;6.84598445892334
2017-04-25;38.728240966796875;6.307453632354736
2017-05-04;38.933074951171875;6.5570502281188965
2017-05-19;41.44813537597656;0.39728042483329773
2017-05-24;41.673458099365234;0.43010959029197693
2017-06-02;41.92520523071289;0.3603082001209259
2017-06-06;41.991729736328125;0.3012693226337433
2017-06-13;42.18815994262695;0.38771820068359375
2017-06-21;42.41734313964844;0.42241331934928894
2017-06-30;42.64724349975586;0.5157396197319031
2017-07-05;43.009681701660156;0.6028425693511963
2017-07-12;43.12077331542969;0.42009225487709045
2017-07-19;43.21356201171875;0.6256352066993713
2017-07-26;43.45481491088867;0.48888927698135376
2017-08-30;44.05550765991211;0.5593685507774353
2017-09-06;44.072383880615234;0.5031245946884155
2017-09-11;44.13997268676758;0.5766355395317078
2017-09-27;44.19529342651367;0.9191346764564514
2017-10-04;44.499366760253906;1.0467356443405151
2017-10-11;44.556087493896484;0.6559622287750244
2017-10-17;44.544647216796875;1.0033570528030396
2017-10-25;44.63691329956055;0.6371337175369263
2017-11-03;44.46916580200195;0.47058022022247314
2017-11-08;44.46755599975586;0.631543755531311
2017-11-15;44.6296501159668;0.813635528087616
2017-11-22;44.37778854370117;0.8291527628898621
2017-11-28;44.31761932373047;0.6872408986091614
2017-12-05;44.57252502441406;0.9382733702659607
2017-12-13;44.317569732666016;0.4209805428981781
2017-12-18;44.22274398803711;0.43727001547813416
2017-12-26;43.86504364013672;0.8038591146469116
2018-01-02;44.001319885253906;0.5738354325294495
2018-01-09;43.62187576293945;0.6201356053352356
2018-01-17;43.5608024597168;0.3972444534301758
2018-01-24;43.331966400146484;0.9900590777397156
2018-01-31;43.217777252197266;0.3899366855621338
2018-02-12;42.6698112487793;0.7514850497245789
2018-02-20;42.609439849853516;0.4675436019897461
2018-02-27;42.52881622314453;0.604609489440918
2018-03-07;42.33413314819336;0.556668221950531
2018-03-13;42.58723068237305;0.37640145421028137
2018-03-26;42.64354705810547;0.539686381816864
2018-04-05;42.900630950927734;0.272546648979187
2018-04-17;42.99467849731445;0.5254824161529541
2018-04-27;43.16616439819336;0.32384052872657776
2018-05-02;43.1279411315918;0.5426170229911804
2018-05-11;43.485557556152344;0.6301166415214539
2018-05-16;43.53720474243164;0.520147442817688
2018-05-22;43.63739013671875;0.473021924495697
2018-05-30;43.75325012207031;0.3541233539581299
2018-06-08;44.001258850097656;0.49524039030075073
2018-06-12;44.043800354003906;0.5210030674934387
2018-06-20;44.21405029296875;0.6963058114051819
2018-06-26;44.375823974609375;0.8489744663238525
2018-07-04;44.443817138671875;0.7043542265892029
2018-07-10;44.7967414855957;0.5414907932281494
2018-07-19;44.7440299987793;1.0715197324752808
2018-07-24;45.170013427734375;0.4134677052497864
2018-08-03;45.3971061706543;0.7117124795913696
